"Incident ID","Offence Code","CR Number","Dispatch Date / Time","Start_Date_Time","End_Date_Time","NIBRS Code","Victims","Crime Name1","Crime Name2","Crime Name3","Police District Name","Block Address","City","State","Zip Code","Agency","Place","Sector","Beat","PRA","Address Number","Street Prefix","Street Name","Street Suffix","Street Type","Latitude","Longitude","Police District Number","Location"
"201591112","2399","260040739","09/17/2026 08:23:01 AM","09/17/2026 08:23:00 AM",,"23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","GERMANTOWN","22700 BLK  WOODFIELD RD","GAITHERSBURG","MD","20882","MCPD","Residence - Single Family","M","5M2","621","22700",,"WOODFIELD",,"RD","39.22905","-77.1778","5D","    (39.2291, -77.1778)"
"201591112","1399","260040739","09/17/2026 08:23:01 AM","09/17/2026 08:23:00 AM",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN","22700 BLK  WOODFIELD RD","GAITHERSBURG","MD","20882","MCPD","Residence - Single Family","M","5M2","621","22700",,"WOODFIELD",,"RD","39.22905","-77.1778","5D","    (39.2291, -77.1778)"
"201591260","2303","260040735",,"09/17/2026 08:07:00 AM",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","SILVER SPRING","900 BLK  THAYER AVE","SILVER SPRING","MD","20910","MCPD","Grocery/Supermarket","G","3G1","670","900",,"THAYER",,"AVE","38.99304","-77.024","3D","    (38.993, -77.024)"
"201591095","2902","260040730","09/17/2026 08:04:27 AM","09/17/2026 08:04:00 AM",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","WHEATON",,"SILVER SPRING","MD","20902","MCPD","Street - In vehicle","L","4L2","356",,,"UNIVERSITY",,"BLV","38.98874","-76.9875","4D","    (38.9887, -76.9875)"
"201591429","1399","260041178","09/19/2026 05:00:29 PM","09/17/2026 08:00:00 AM","09/18/2026 05:45:00 PM","13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","MONTGOMERY VILLAGE","9700 BLK  KEY WEST AVE","ROCKVILLE","MD","20850","MCPD","Residence - Apartment/Condo","P","6P1","751","9700",,"KEY WEST",,"AVE","39.1043","-77.2034","6D","    (39.1043, -77.2034)"
"201591177","2404","260040802","09/17/2026 12:18:58 PM","09/17/2026 07:00:00 AM",,"240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","MONTGOMERY VILLAGE","8100 BLK  CHELABERRY CT","GAITHERSBURG","MD","20879","MCPD","Street - Residential","R","6R3","420","8100",,"CHELABERRY",,"CT","39.16","-77.1647","6D","    (39.16, -77.1647)"
"201591242","1399","260040718","09/17/2026 06:11:34 AM","09/17/2026 06:11:00 AM",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN","18000 BLK  CHALET DR","GERMANTOWN","MD","20874","MCPD","Residence - Apartment/Condo","N","5N2","448","18000",,"CHALET",,"DR","0.0","0.0","5D","    (0.0, 0.0)"
"201591109","1399","260040719","09/17/2026 06:11:34 AM","09/17/2026 06:11:00 AM",,"13B","2","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN","18000 BLK  CHALET DR","GERMANTOWN","MD","20874","MCPD","Residence - Apartment/Condo","N","5N2","448","18000",,"CHALET",,"DR","0.0","0.0","5D","    (0.0, 0.0)"
"201591104","2303","260040749","09/17/2026 09:54:39 AM","09/17/2026 06:00:00 AM",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","TAKOMA PARK","6900 BLK  NEW HAMPSHIRE AVE","TAKOMA PARK","MD","20912","TPPD","Commercial - Office Building","T","8T3","808","6900",,"NEW HAMPSHIRE",,"AVE","38.97561","-76.994","TPPD","    (38.9756, -76.994)"
"201591083","2999","260040717","09/17/2026 05:27:30 AM","09/17/2026 05:27:00 AM",,"290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY (DESCRIBE OFFENSE)","TAKOMA PARK","1200 BLK  MYRTLE AVE","TAKOMA PARK","MD","20912","TPPD","Parking Lot - Residential","T","8T3","808","1200",,"MYRTLE",,"AVE","0.0","0.0","TPPD","    (0.0, 0.0)"
"201591082","9101","260040716","09/17/2026 04:21:36 AM","09/17/2026 04:21:00 AM","09/17/2026 05:00:00 AM","90Z","1","Crime Against Society","All Other Offenses","SUDDEN DEATH","ROCKVILLE","1000 BLK  BRICE RD","ROCKVILLE","MD","20852","RCPD","Residence - Single Family","A","1A2","263","1000",,"BRICE",,"RD","0.0","0.0","1D","    (0.0, 0.0)"
"201591081","2202","260040714","09/17/2026 03:25:37 AM","09/17/2026 03:25:00 AM",,"220","1","Crime Against Property","Burglary/Breaking and Entering","BURGLARY - FORCED ENTRY-RESIDENTIAL","SILVER SPRING","10500 BLK  ROYAL RD","SILVER SPRING","MD","20903","MCPD","Residence - Single Family","I","3I3","143","10500",,"ROYAL",,"RD","0.0","0.0","3D","    (0.0, 0.0)"
"201591077","9199","260040712",,"09/17/2026 02:58:00 AM",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","WHEATON","2300 BLK  PRICE AVE","SILVER SPRING","MD","20902","MCPD","Bar/Night Club","L","4L2","354","2300",,"PRICE",,"AVE","0.0","0.0","4D","    (0.0, 0.0)"
"201591072","9107","260040709","09/17/2026 12:39:11 AM","09/17/2026 12:39:00 AM",,"90Z","1","Crime Against Society","All Other Offenses","MISSING PERSON","GERMANTOWN","21100 BLK  ARCHSTONE WAY","GERMANTOWN","MD","20876","MCPD","Residence - Apartment/Condo","M","5M3","474","21100",,"ARCHSTONE",,"WAY","39.20136","-77.2587","5D","    (39.2014, -77.2587)"
"201591076","9113","260040710","09/17/2026 12:02:35 AM","09/17/2026 12:02:00 AM",,"90Z","1","Crime Against Society","All Other Offenses","MENTAL ILLNESS - EMERGENCY PETITION","BETHESDA","5100 BLK  POOKS HILL RD","BETHESDA","MD","20814","MCPD","Residence - Apartment/Condo","E","2E1","071","5100",,"POOKS HILL",,"RD","39.01599","-77.1019","2D","    (39.016, -77.1019)"
"201591582","9199","260041369",,"09/17/2026 12:00:00 AM",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","ROCKVILLE","100 BLK  EDISON PARK DR","GAITHERSBURG","MD","20878","MCPD","Government Building","B","1B2","725","100",,"EDISON PARK",,"DR","39.11173","-77.2352","1D","    (39.1117, -77.2352)"
"201591071","9101","260040707","09/16/2026 11:12:52 PM","09/16/2026 11:12:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","SUDDEN DEATH","BETHESDA","3600 BLK  LITTLEDALE RD","KENSINGTON","MD","20895","MCPD","Residence - Nursing Home","D","2D1","697","3600",,"LITTLEDALE",,"RD","39.01832","-77.071","2D","    (39.0183, -77.071)"
"201591154","3550","260040704",,"09/16/2026 11:03:00 PM",,"35B","1","Crime Against Society","Drug Equipment Violations","DRUGS - NARCOTIC EQUIP - POSSESS","ROCKVILLE",,"ROCKVILLE","MD","20850","MCPD","Street - In vehicle","A","1A1","278",,,"ROCKVILLE",,"PIK","39.01964","-77.102","1D","    (39.0196, -77.102)"
"201591154","3512","260040704",,"09/16/2026 11:03:00 PM",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - HEROIN - POSSESS","ROCKVILLE",,"ROCKVILLE","MD","20850","MCPD","Street - In vehicle","A","1A1","278",,,"ROCKVILLE",,"PIK","39.01964","-77.102","1D","    (39.0196, -77.102)"
"201591110","2304","260040759","09/17/2026 10:23:32 AM","09/16/2026 11:00:00 PM","09/17/2026 08:00:00 AM","23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","SILVER SPRING","1700 BLK  JANUARY DR","SILVER SPRING","MD","20904","MCPD","Parking Lot - Residential","I","3I1","145","1700",,"JANUARY",,"DR","39.0471","-76.9764","3D","    (39.0471, -76.9764)"
"201591074","2399","260040706","09/16/2026 11:03:43 PM","09/16/2026 10:38:00 PM",,"23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","SILVER SPRING","11700 BLK  OLD COLUMBIA PIKE PIK","SILVER SPRING","MD","20904","MCPD","Residence - Apartment/Condo","I","3I1","145","11700",,"OLD COLUMBIA PIKE",,"PIK","0.0","0.0","3D","    (0.0, 0.0)"
"201591068","2399","260040703","09/16/2026 10:37:25 PM","09/16/2026 10:37:00 PM",,"23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","ROCKVILLE","1  BLK  MANNAKEE ST","ROCKVILLE","MD","20850","MCPD","School - College/University","A","1A1","245","1",,"MANNAKEE",,"ST","39.08558","-77.1676","1D","    (39.0856, -77.1676)"
"201591155","5208","260040700","09/16/2026 10:10:11 PM","09/16/2026 10:10:00 PM","09/17/2026 12:30:00 AM","520","1","Crime Against Society","Weapon Law Violations","WEAPON - INCENDIARY DEVICE - USING","ROCKVILLE",,"ROCKVILLE","MD","20850","RCPD","Street - Commercial","A","1A1","251",,,"FREDERICK",,"AVE","39.05909","-77.1152","1D","    (39.0591, -77.1152)"
"201591155","1399","260040700","09/16/2026 10:10:11 PM","09/16/2026 10:10:00 PM","09/17/2026 12:30:00 AM","13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","ROCKVILLE",,"ROCKVILLE","MD","20850","RCPD","Street - Bus Stop","A","1A1","251",,,"FREDERICK",,"AVE","39.05909","-77.1152","1D","    (39.0591, -77.1152)"
"201591347","9021","260041041","09/18/2026 06:47:25 PM","09/16/2026 10:00:00 PM",,"90I","1","Crime Against Not a Crime","Runaway","JUVENILE - RUNAWAY","ROCKVILLE","100 BLK  ELMCROFT SQ","ROCKVILLE","MD","20850","RCPD","Residence -Townhouse/Duplex","A","1A1","439","100",,"ELMCROFT",,"SQ","39.11525","-77.1685","1D","    (39.1153, -77.1685)"
"201591090","2404","260040727","09/17/2026 07:39:31 AM","09/16/2026 10:00:00 PM","09/17/2026 06:00:00 AM","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","MONTGOMERY VILLAGE","7800 BLK  MINERAL SPRINGS DR","GAITHERSBURG","MD","20877","MCPD","Street - Residential","R","6R3","542","7800",,"MINERAL SPRINGS",,"DR","39.15342","-77.1601","6D","    (39.1534, -77.1601)"
"201591078","9021","260040713","09/17/2026 02:38:53 AM","09/16/2026 09:30:00 PM","09/17/2026 01:00:00 AM","90I","1","Crime Against Not a Crime","Runaway","JUVENILE - RUNAWAY","SILVER SPRING","9900 BLK  MOSS AVE","SILVER SPRING","MD","20901","MCPD","Residence - Single Family","G","3G2","125","9900",,"MOSS",,"AVE","0.0","0.0","3D","    (0.0, 0.0)"
"201591080","9021","260040702","09/16/2026 10:10:18 PM","09/16/2026 09:15:00 PM",,"90I","1","Crime Against Not a Crime","Runaway","JUVENILE - RUNAWAY","MONTGOMERY VILLAGE","400 BLK  CHRISTOPHER AVE","GAITHERSBURG","MD","20879","GPD","Residence - Apartment/Condo","R","6R1","426","400",,"CHRISTOPHER",,"AVE","39.1589","-77.2118","6D","    (39.1589, -77.2118)"
"201591059","9107","260040695","09/16/2026 09:01:30 PM","09/16/2026 09:01:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","MISSING PERSON","MONTGOMERY VILLAGE","20500 BLK  STERNCROFT CT","MONTGOMERY VILLAGE","MD","20886","MCPD","Residence -Townhouse/Duplex","R","6R2","508","20500",,"STERNCROFT",,"CT","39.19193","-77.192","6D","    (39.1919, -77.192)"
"201591138","2304","260040808","09/17/2026 01:32:39 PM","09/16/2026 09:00:00 PM","09/17/2026 06:00:00 AM","23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","SILVER SPRING","1500 BLK  NOVEMBER CIR","SILVER SPRING","MD","20904","MCPD","Parking Lot - Residential","I","3I1","145","1500",,"NOVEMBER",,"CIR","39.04498","-76.981","3D","    (39.045, -76.981)"
"201591055","9061","260040692","09/16/2026 08:59:36 PM","09/16/2026 08:59:00 PM","09/16/2026 08:59:00 PM","90Z","1","Crime Against Society","All Other Offenses","FUGITIVE FROM MD JURISDICTION","ROCKVILLE","800 BLK  WADE AVE","ROCKVILLE","MD","20851","RCPD","Street - Residential","A","1A2","295","800",,"WADE",,"AVE","0.0","0.0","1D","    (0.0, 0.0)"
"201591105","9105","260040756","09/17/2026 10:16:29 AM","09/16/2026 08:50:00 PM","09/17/2026 09:10:00 AM","90Z","1","Crime Against Society","All Other Offenses","LOST PROPERTY","ROCKVILLE","600 BLK  HARRINGTON RD","ROCKVILLE","MD","20852","RCPD","Park","A","1A2","260","600",,"HARRINGTON",,"RD","39.0757","-77.1488","1D","    (39.0757, -77.1488)"
"201591062","2399","260040696","09/16/2026 08:02:47 PM","09/16/2026 08:02:00 PM",,"23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","GERMANTOWN","19700 BLK  BUCKLODGE RD","BOYDS","MD","20841","MCPD","Residence - Driveway","N","5N3","490","19700",,"BUCKLODGE",,"RD","39.17878","-77.3569","5D","    (39.1788, -77.3569)"
"201591092","2304","260040732","09/17/2026 08:28:03 AM","09/16/2026 08:00:00 PM","09/17/2026 07:10:00 AM","23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","SILVER SPRING","11700 BLK  OLD COLUMBIA PIKE PIK","SILVER SPRING","MD","20904","MCPD","Street - Residential","I","3I1","145","11700",,"OLD COLUMBIA PIKE",,"PIK","0.0","0.0","3D","    (0.0, 0.0)"
"201591144","9105","260040698","09/16/2026 10:04:46 PM","09/16/2026 08:00:00 PM","09/16/2026 10:10:00 PM","90Z","1","Crime Against Society","All Other Offenses","LOST PROPERTY","SILVER SPRING","8100 BLK  FENTON ST","SILVER SPRING","MD","20910","MCPD","Convenience Store","G","3G1","111","8100",,"FENTON",,"ST","38.99021","-77.0239","3D","    (38.9902, -77.0239)"
"201591116","2308","260040770","09/17/2026 11:35:08 AM","09/16/2026 08:00:00 PM","09/17/2026 08:20:00 AM","23D","1","Crime Against Property","Theft from Building","LARCENY - FROM BLDG","SILVER SPRING","11300 BLK  BAROQUE RD","SILVER SPRING","MD","20901","MCPD","Residence - Other","I","3I3","152","11300",,"BAROQUE",,"RD","39.04238","-76.9971","3D","    (39.0424, -76.9971)"
"201591091","2605","260040731","09/17/2026 08:14:24 AM","09/16/2026 08:00:00 PM","09/17/2026 07:00:00 AM","26B","1","Crime Against Property","Credit Card/Automatic Teller Machine Fraud","FRAUD - ILLEGAL USE CREDIT CARDS","MONTGOMERY VILLAGE","8000 BLK  CRABTREE PL","GAITHERSBURG","MD","20879","MCPD","Retail - Department/Discount Store","R","6R3","420","8000",,"CRABTREE",,"PL","39.16042","-77.1652","6D","    (39.1604, -77.1652)"
"201591091","2305","260040731","09/17/2026 08:14:24 AM","09/16/2026 08:00:00 PM","09/17/2026 07:00:00 AM","23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","MONTGOMERY VILLAGE","8000 BLK  CRABTREE PL","GAITHERSBURG","MD","20879","MCPD","Parking Lot - Residential","R","6R3","420","8000",,"CRABTREE",,"PL","39.16042","-77.1652","6D","    (39.1604, -77.1652)"
"201591044","1399","260040682","09/16/2026 07:13:32 PM","09/16/2026 07:13:00 PM",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","SILVER SPRING","900 BLK  SILVER SPRING AVE","SILVER SPRING","MD","20910","MCPD","Street - Commercial","G","3G1","093","900",,"SILVER SPRING",,"AVE","38.99169","-77.024","3D","    (38.9917, -77.024)"
"201591041","1399","260040677","09/16/2026 07:00:18 PM","09/16/2026 07:00:00 PM",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE",,,"ROCKVILLE","MD","20850","MCPD","School - Elementary/Secondary","w","own","Unknown",,,,,,"0.0","0.0","Unknown","    (0.0, 0.0)"
"201591146","2304","260040817","09/17/2026 02:24:11 PM","09/16/2026 07:00:00 PM","09/17/2026 01:02:00 PM","23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","SILVER SPRING","11300 BLK  COLUMBIA PIK","SILVER SPRING","MD","20904","MCPD","Street - Residential","I","3I1","145","11300",,"COLUMBIA",,"PIK","39.04351","-76.9918","3D","    (39.0435, -76.9918)"
"201591107","2305","260040758","09/17/2026 10:33:48 AM","09/16/2026 07:00:00 PM","09/17/2026 06:00:00 AM","23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","GERMANTOWN","11400 BLK  FLOWERTON PL","GERMANTOWN","MD","20876","MCPD","Parking Lot - Residential","M","5M1","471","11400",,"FLOWERTON",,"PL","39.18732","-77.2375","5D","    (39.1873, -77.2375)"
"201591102","2305","260040746","09/17/2026 09:10:40 AM","09/16/2026 06:43:00 PM","09/17/2026 08:30:00 AM","23F","1","Crime Against Property","Theft From Motor Vehicle","LARCENY - FROM AUTO","WHEATON","500 BLK  DENNIS AVE","SILVER SPRING","MD","20901","MCPD","Street - Residential","L","4L2","158","500",,"DENNIS",,"AVE","39.02682","-77.019","4D","    (39.0268, -77.019)"
"201591047","2303","260040679","09/16/2026 06:42:06 PM","09/16/2026 06:42:00 PM",,"23C","1","Crime Against Property","Shoplifting","LARCENY - SHOPLIFTING","WHEATON","2900 BLK  UNIVERSITY BLV W","KENSINGTON","MD","20895","MCPD","Grocery/Supermarket","L","4L2","321","2900",,"UNIVERSITY","W","BLV","39.0376","-77.0597","4D","    (39.0376, -77.0597)"
"201591034","9021","260040668","09/16/2026 06:02:55 PM","09/16/2026 06:02:00 PM",,"90I","1","Crime Against Not a Crime","Runaway","JUVENILE - RUNAWAY","MONTGOMERY VILLAGE","15000 BLK  BROSCHART RD","ROCKVILLE","MD","20850","MCPD","School/College - DO NOT USE","P","6P1","721","15000",,"BROSCHART",,"RD","39.10179","-77.2003","6D","    (39.1018, -77.2003)"
"201591097","2304","260040737","09/17/2026 08:56:14 AM","09/16/2026 06:00:00 PM","09/17/2026 06:30:00 AM","23G","1","Crime Against Property","Theft of Motor Vehicle Parts or Accessories","LARCENY - AUTO PARTS","SILVER SPRING","1500 BLK  NOVEMBER CIR","SILVER SPRING","MD","20904","MCPD","Parking Lot - Residential","I","3I1","145","1500",,"NOVEMBER",,"CIR","39.04498","-76.981","3D","    (39.045, -76.981)"
"201591158","3522","260040666",,"09/16/2026 05:54:00 PM",,"35A","1","Crime Against Society","Drug/Narcotic Violations","DRUGS - OPIUM OR DERIVATIVE - POSSESS","SILVER SPRING","11500 BLK  LOCKWOOD DR","SILVER SPRING","MD","20904","MCPD","Street - In vehicle","I","3I1","145","11500",,"LOCKWOOD",,"DR","39.0412","-76.9862","3D","    (39.0412, -76.9862)"
"201591136","9199","260040794","09/17/2026 12:06:24 PM","09/16/2026 05:20:00 PM",,"90Z","1","Crime Against Society","All Other Offenses","POLICE INFORMATION","WHEATON","800 BLK  BRIGGS CHANEY RD","SILVER SPRING","MD","20905","MCPD","School - Elementary/Secondary","K","4K2","386","800",,"BRIGGS CHANEY",,"RD","39.10775","-76.9961","4D","    (39.1078, -76.9961)"
"201591103","2404","260040747","09/17/2026 09:39:12 AM","09/16/2026 05:00:00 PM","09/17/2026 06:00:00 AM","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","WHEATON","2200 BLK  REEDIE DR","SILVER SPRING","MD","20902","MCPD","Street - Residential","L","4L2","352","2200",,"REEDIE",,"DR","39.03923","-77.0461","4D","    (39.0392, -77.0461)"
"201591030","1313","260040663","09/16/2026 04:58:30 PM","09/16/2026 04:58:00 PM",,"13B","2","Crime Against Person","Simple Assault","ASSAULT - SIMPLE","TAKOMA PARK","7100 BLK  NEW HAMPSHIRE AVE","TAKOMA PARK","MD","20912","TPPD","Residence - Apartment/Condo","T","8T3","808","7100",,"NEW HAMPSHIRE",,"AVE","38.9784","-76.9912","TPPD","    (38.9784, -76.9912)"
"201591093","2404","260040736","09/17/2026 08:05:13 AM","09/16/2026 04:30:00 PM","09/17/2026 07:30:00 AM","240","1","Crime Against Property","Motor Vehicle Theft","AUTO THEFT - VEHICLE THEFT","BETHESDA","10400 BLK  PARTHENON CT","BETHESDA","MD","20817","MCPD","Parking Lot - Residential","E","2E2","520","10400",,"PARTHENON",,"CT","39.02621","-77.1529","2D","    (39.0262, -77.1529)"
"201591061","2601","260040648","09/16/2026 04:28:48 PM","09/16/2026 04:28:00 PM","09/16/2026 06:00:00 PM","26A","1","Crime Against Property","False Pretenses/Swindle/Confidence Game","FRAUD - CONFIDENCE GAME","BETHESDA","4500 BLK  WILLARD AVE","CHEVY CHASE","MD","20815","MCPD","Other/Unknown","D","2D2","516","4500",,"WILLARD",,"AVE","38.96208","-77.0889","2D","    (38.9621, -77.0889)"
"201591258","2202","260040939","09/18/2026 09:10:13 AM","09/16/2026 04:00:00 PM","09/17/2026 08:00:00 AM","220","1","Crime Against Property","Burglary/Breaking and Entering","BURGLARY - FORCED ENTRY-RESIDENTIAL","SILVER SPRING","10400 BLK  ROYAL RD","SILVER SPRING","MD","20903","MCPD","Residence - Shed","I","3I3","143","10400",,"ROYAL",,"RD","0.0","0.0","3D","    (0.0, 0.0)"
"201591021","1399","260040647","09/16/2026 03:57:20 PM","09/16/2026 03:57:00 PM",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","BETHESDA","8100 BLK  LARRY PL","CHEVY CHASE","MD","20815","MCPD","Street - In vehicle","D","2D1","502","8100",,"LARRY",,"PL","0.0","0.0","2D","    (0.0, 0.0)"
"201591348","2399","260041038","09/18/2026 06:42:12 PM","09/16/2026 03:30:00 PM","09/16/2026 07:00:00 PM","23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","ROCKVILLE","1  BLK  MANNAKEE ST","ROCKVILLE","MD","20850","RCPD","School - College/University","A","1A1","245","1",,"MANNAKEE",,"ST","39.08558","-77.1676","1D","    (39.0856, -77.1676)"
"201591147","2399","260040818","09/17/2026 02:11:29 PM","09/16/2026 03:00:00 PM","09/17/2026 08:45:00 AM","23H","1","Crime Against Property","All other Larceny","LARCENY (DESCRIBE OFFENSE)","BETHESDA","8900 BLK  MCGREGOR DR","CHEVY CHASE","MD","20815","MCPD","Residence - Single Family","D","2D1","077","8900",,"MCGREGOR",,"DR","39.00174","-77.0709","2D","    (39.0017, -77.0709)"
"201591178","1399","260040855","09/17/2026 04:59:17 PM","09/16/2026 03:00:00 PM",,"13B","1","Crime Against Person","Simple Assault","ASSAULT - 2ND DEGREE","GERMANTOWN","11700 BLK  LITTLE SENECA PKW","CLARKSBURG","MD","20871","MCPD","Street - Residential","M","5M3","600","11700",,"LITTLE SENECA",,"PKW","39.23155","-77.2432","5D","    (39.2315, -77.2432)"
"201591153","2902","260040824","09/17/2026 02:51:17 PM","09/16/2026 03:00:00 PM","09/17/2026 01:00:00 PM","290","1","Crime Against Property","Destruction/Damage/Vandalism of Property","DAMAGE PROPERTY - PRIVATE","BETHESDA","10200 BLK  ARIZONA CIR","BETHESDA","MD","20817","MCPD","Parking Lot - Residential","E","2E2","520","10200",,"ARIZONA",,"CIR","0.0","0.0","2D","    (0.0, 0.0)"
